height,width,time,type,scrollX,scrollY
810,1535,6575.615,scroll,0,3150
810,1535,6747.355,mouseup,0,3150
810,1535,6885.355,mouseout,0,3150
810,1535,6885.355,mouseover,0,3150
810,1535,6885.355,mousemove,0,3150
810,1535,6897.355,mousemove,0,3150
810,1535,6910.355,mousemove,0,3150
810,1535,6922.355,mousemove,0,3150
810,1535,6934.355,mousemove,0,3150
810,1535,6946.355,mousemove,0,3150
810,1535,6959.355,mousemove,0,3150
810,1535,6971.355,mousemove,0,3150
810,1535,6983.355,mousemove,0,3150
810,1535,6996.355,mousemove,0,3150
810,1535,7008.355,mousemove,0,3150
810,1535,7021.355,mousemove,0,3150
810,1535,7033.355,mousemove,0,3150
810,1535,7046.355,mousemove,0,3150
810,1535,7059.355,mousemove,0,3150
810,1535,7072.355,mousemove,0,3150
810,1535,7084.355,mouseout,0,3150
810,1535,7084.355,mouseover,0,3150
810,1535,7084.355,mousemove,0,3150
810,1535,7097.355,mousemove,0,3150
810,1535,7109.355,mousemove,0,3150
810,1535,7122.355,mouseout,0,3150
810,1535,7122.355,mouseover,0,3150
810,1535,7122.355,mousemove,0,3150
810,1535,7133.355,mousemove,0,3150
810,1535,7146.355,mousemove,0,3150
810,1535,7158.355,mousemove,0,3150
810,1535,7170.355,mousemove,0,3150
810,1535,7183.355,mousemove,0,3150
810,1535,7195.355,mousemove,0,3150
810,1535,7208.355,mousemove,0,3150
810,1535,7220.355,mousemove,0,3150
810,1535,7233.355,mousemove,0,3150
810,1535,7245.355,mousemove,0,3150
810,1535,7258.355,mousemove,0,3150
810,1535,7270.355,mousemove,0,3150
810,1535,7283.355,mousemove,0,3150
810,1535,7295.355,mousemove,0,3150
810,1535,7307.355,mousemove,0,3150
810,1535,7320.355,mousemove,0,3150
810,1535,7332.355,mousemove,0,3150
810,1535,7345.355,mousemove,0,3150
810,1535,7493.355,mousedown,0,3150
810,1535,7499.175,focusin,0,3150
810,1535,7530.355,mouseup,0,3150
810,1535,7530.355,click,0,3150
810,1535,10406.5,mouseout,0,3150
810,1535,10406.5,mouseover,0,3150
810,1535,10406.5,mousemove,0,3150
810,1535,11659.425,mouseout,0,3150
810,1535,11659.425,mouseover,0,3150
810,1535,11659.425,mousemove,0,3150
810,1535,14144.355,mouseout,0,3150
810,1535,14144.355,mouseover,0,3150
810,1535,14144.355,mousemove,0,3150
810,1535,14156.355,mousemove,0,3150
810,1535,14169.355,mousemove,0,3150
810,1535,14181.355,mousemove,0,3150
810,1535,14194.355,mousemove,0,3150
810,1535,14206.355,mouseout,0,3150
810,1535,14206.355,mouseover,0,3150
810,1535,14206.355,mousemove,0,3150
810,1535,14218.355,mouseout,0,3150
810,1535,14218.355,mouseover,0,3150
810,1535,14218.355,mousemove,0,3150
810,1535,14231.355,mouseout,0,3150
810,1535,14231.355,mouseover,0,3150
810,1535,14231.355,mousemove,0,3150
810,1535,14243.355,mousemove,0,3150
810,1535,14256.355,mouseout,0,3150
810,1535,14256.355,mouseover,0,3150
810,1535,14256.355,mousemove,0,3150
810,1535,14268.355,mouseout,0,3150
810,1535,14268.355,mouseover,0,3150
810,1535,14268.355,mousemove,0,3150
810,1535,14280.355,mouseout,0,3150
810,1535,14280.355,mouseover,0,3150
810,1535,14280.355,mousemove,0,3150
810,1535,14293.355,mousemove,0,3150
810,1535,14305.355,mouseout,0,3150
810,1535,14305.355,mouseover,0,3150
810,1535,14305.355,mousemove,0,3150
810,1535,14318.355,mousemove,0,3150
810,1535,14330.355,mousemove,0,3150
810,1535,14343.355,mousemove,0,3150
810,1535,14355.355,mouseout,0,3150
810,1535,14355.355,mouseover,0,3150
810,1535,14355.355,mousemove,0,3150
810,1535,14368.355,mousemove,0,3150
810,1535,14380.355,mousemove,0,3150
810,1535,14393.355,mousemove,0,3150
810,1535,14405.355,mouseout,0,3150
810,1535,14405.355,mouseover,0,3150
810,1535,14405.355,mousemove,0,3150
810,1535,14418.355,mousemove,0,3150
810,1535,14430.355,mouseout,0,3150
810,1535,14430.355,mouseover,0,3150
810,1535,14430.355,mousemove,0,3150
810,1535,14443.355,mousemove,0,3150
810,1535,14455.355,mousemove,0,3150
810,1535,14468.355,mousemove,0,3150
810,1535,14480.355,mousemove,0,3150
810,1535,14493.355,mousemove,0,3150
810,1535,14504.355,mousemove,0,3150
810,1535,14517.355,mousemove,0,3150
810,1535,14529.355,mousemove,0,3150
810,1535,14542.355,mousemove,0,3150
810,1535,14554.355,mouseout,0,3150
810,1535,14554.355,mouseover,0,3150
810,1535,14554.355,mousemove,0,3150
810,1535,14567.355,mousemove,0,3150
810,1535,14579.355,mousemove,0,3150
810,1535,14592.355,mousemove,0,3150
810,1535,14604.355,mousemove,0,3150
810,1535,14654.355,mouseout,0,3150
810,1535,14654.355,mouseover,0,3150
810,1535,14654.355,mousemove,0,3150
810,1535,14666.355,mousemove,0,3150
810,1535,14679.355,mousemove,0,3150
810,1535,14691.355,mousemove,0,3150
810,1535,14704.355,mousemove,0,3150
810,1535,14717.355,mousemove,0,3150
810,1535,14728.355,mouseout,0,3150
810,1535,14728.355,mouseover,0,3150
810,1535,14728.355,mousemove,0,3150
810,1535,14740.355,mousemove,0,3150
810,1535,14753.355,mousemove,0,3150
810,1535,14766.355,mousemove,0,3150
810,1535,14778.355,mousemove,0,3150
810,1535,14791.355,mousemove,0,3150
810,1535,14803.355,mousemove,0,3150
810,1535,14816.355,mousemove,0,3150
810,1535,14828.355,mousemove,0,3150
810,1535,14841.355,mousemove,0,3150
810,1535,15076.355,mousemove,0,3150
810,1535,15088.355,mousemove,0,3150
810,1535,15101.355,mousemove,0,3150
810,1535,15114.355,mousemove,0,3150
810,1535,15127.355,mousemove,0,3150
810,1535,15139.355,mouseout,0,3150
810,1535,15139.355,mouseover,0,3150
810,1535,15139.355,mousemove,0,3150
810,1535,15151.355,mousemove,0,3150
810,1535,15164.355,mousemove,0,3150
810,1535,15176.355,mousemove,0,3150
810,1535,15189.355,mousemove,0,3150
810,1535,15201.355,mousemove,0,3150
810,1535,15212.355,mousemove,0,3150
810,1535,15350.355,mousemove,0,3150
810,1535,15363.355,mousemove,0,3150
810,1535,15375.355,mousemove,0,3150
810,1535,15388.355,mousemove,0,3150
810,1535,15425.355,mousedown,0,3150
810,1535,15429.06,focusout,0,3150
810,1535,15461.355,mousemove,0,3150
